timestep_time,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y
408,0,0,0,0,0,271.85,HBEFA3/PC_G_EU4,0,0,veh2,737329027#5_0,58.02,262.5,!veh2!var#1,10.48,veh_passenger,0,18986.04,25597.11
408,172.46,11776.51,1.08,4.89,0.27,270.06,HBEFA3/PC_G_EU4,0,5.06,veh4,645707419_0,73.92,187.09,!veh4!var#1,25,veh_passenger,0,25316.48,28401.78
409,0,0,0,0,0,271.85,HBEFA3/PC_G_EU4,0,0,veh2,737329027#5_0,51.93,269.06,!veh2!var#1,6.56,veh_passenger,0,18979.49,25597.32
409,0,0,0,0,0,270.06,HBEFA3/PC_G_EU4,0,0,veh4,645707419_0,69.65,211.07,!veh4!var#1,23.98,veh_passenger,0,25292.5,28401.8
410,90.46,4433.19,0.52,1.85,0.08,264.59,HBEFA3/PC_G_EU4,0,1.91,veh2,:37976954_6_0,64.53,4.03,!veh2!var#1,7.72,veh_passenger,0,18971.81,25596.94
410,107.55,8673.31,0.71,3.44,0.18,270.06,HBEFA3/PC_G_EU4,0,3.73,veh4,645707419_0,72.57,235.74,!veh4!var#1,24.67,veh_passenger,0,25267.83,28401.83
411,58.45,3142.12,0.34,1.23,0.04,203.96,HBEFA3/PC_G_EU4,0,1.35,veh2,:37976954_6_0,62.21,12.24,!veh2!var#1,8.21,veh_passenger,0,18967.07,25590.84
411,0,0,0,0,0,270.06,HBEFA3/PC_G_EU4,0,0,veh4,645707419_0,70.66,260.14,!veh4!var#1,24.4,veh_passenger,0,25243.44,28401.85
412,0,0,0,0,0,181.83,HBEFA3/PC_G_EU4,0,0,veh2,5336769#14_0,56.78,5.29,!veh2!var#1,7.24,veh_passenger,0,18966.56,25583.63
412,117.4,9082.63,0.76,3.62,0.2,270.06,HBEFA3/PC_G_EU4,0,3.9,veh4,645707419_0,72.88,285.27,!veh4!var#1,25.13,veh_passenger,0,25218.31,28401.88
413,140.51,7783.99,0.83,3.38,0.16,181.82,HBEFA3/PC_G_EU4,0,3.35,veh2,5336769#14_0,70.08,14.82,!veh2!var#1,9.53,veh_passenger,0,18966.26,25574.11
413,0,0,0,0,0,270.06,HBEFA3/PC_G_EU4,0,0,veh4,645707419_0,70.54,309.92,!veh4!var#1,24.65,veh_passenger,0,25193.67,28401.9
414,108.35,6942.76,0.66,2.94,0.14,181.82,HBEFA3/PC_G_EU4,0,2.98,veh2,5336769#14_0,68.26,25.99,!veh2!var#1,11.17,veh_passenger,0,18965.9,25562.94
414,17.41,4296.6,0.19,1.37,0.07,270.06,HBEFA3/PC_G_EU4,0,1.85,veh4,645707419_0,71.22,334.58,!veh4!var#1,24.66,veh_passenger,0,25169.01,28401.93
415,99.79,7078.23,0.62,2.97,0.14,181.82,HBEFA3/PC_G_EU4,0,3.04,veh2,5336769#14_0,68.37,38.63,!veh2!var#1,12.64,veh_passenger,0,18965.5,25550.31
415,0,0,0,0,0,270.06,HBEFA3/PC_G_EU4,0,0,veh4,645707419_0,70.08,358.64,!veh4!var#1,24.06,veh_passenger,0,25144.95,28401.95
416,67.01,5806.2,0.44,2.35,0.1,181.82,HBEFA3/PC_G_EU4,0,2.5,veh2,5336769#14_0,67.2,52.26,!veh2!var#1,13.62,veh_passenger,0,18965.07,25536.69
416,0,0,0,0,0,270.06,HBEFA3/PC_G_EU4,0,0,veh4,645707419_0,70.67,382.6,!veh4!var#1,23.96,veh_passenger,0,25120.99,28401.97
417,35.9,4461.47,0.27,1.7,0.07,181.81,HBEFA3/PC_G_EU4,0,1.92,veh2,:38063828_0_0,66.24,1.39,!veh2!var#1,14.19,veh_passenger,0,18964.62,25522.51
417,145.1,10461.54,0.92,4.27,0.23,270.06,HBEFA3/PC_G_EU4,0,4.5,veh4,645707419_0,73.35,407.52,!veh4!var#1,24.92,veh_passenger,0,25096.08,28402
418,0,0,0,0,0,181.79,HBEFA3/PC_G_EU4,0,0,veh2,5336769#16_0,63.74,0.8,!veh2!var#1,13.82,veh_passenger,0,18964.19,25508.69
418,32,4952.29,0.27,1.67,0.09,270.06,HBEFA3/PC_G_EU4,0,2.13,veh4,645707419_0,71.55,432.54,!veh4!var#1,25.02,veh_passenger,0,25071.06,28402.02
419,8.15,3064.16,0.11,1.04,0.03,181.78,HBEFA3/PC_G_EU4,0,1.32,veh2,5336769#16_0,65.13,14.82,!veh2!var#1,14.02,veh_passenger,0,18963.75,25494.68
419,0,0,0,0,0,270.06,HBEFA3/PC_G_EU4,0,0,veh4,645707419_0,70.08,456.82,!veh4!var#1,24.29,veh_passenger,0,25046.78,28402.05
420,2.53,2827.76,0.08,0.93,0.02,181.78,HBEFA3/PC_G_EU4,0,1.22,veh2,5336769#16_0,65.04,28.97,!veh2!var#1,14.15,veh_passenger,0,18963.31,25480.54
420,105.3,8524.5,0.69,3.36,0.18,270.06,HBEFA3/PC_G_EU4,0,3.66,veh4,645707419_0,72.62,481.77,!veh4!var#1,24.94,veh_passenger,0,25021.84,28402.07
421,14.22,3476.34,0.14,1.23,0.04,181.78,HBEFA3/PC_G_EU4,0,1.49,veh2,5336769#16_0,65.64,43.4,!veh2!var#1,14.43,veh_passenger,0,18962.87,25466.11
421,0,0,0,0,0,269.5,HBEFA3/PC_G_EU4,0,0,veh4,645707419_0,69.66,505.71,!veh4!var#1,23.94,veh_passenger,0,24997.91,28401.93
422,0,0,0,0,0,181.78,HBEFA3/PC_G_EU4,0,0,veh2,5336769#16_0,63.49,57.3,!veh2!var#1,13.9,veh_passenger,0,18962.43,25452.22
422,28.02,4888.74,0.25,1.66,0.08,269.5,HBEFA3/PC_G_EU4,0,2.1,veh4,645707419_0,71.11,529.79,!veh4!var#1,24.08,veh_passenger,0,24973.83,28401.72
423,37.97,4645.51,0.28,1.78,0.07,183.78,HBEFA3/PC_G_EU4,0,2,veh2,:38063834_0_0,66.52,7.56,!veh2!var#1,14.49,veh_passenger,0,18961.72,25437.75
423,107.42,8654.47,0.7,3.43,0.18,269.5,HBEFA3/PC_G_EU4,0,3.72,veh4,645707419_0,72.6,554.55,!veh4!var#1,24.76,veh_passenger,0,24949.08,28401.51
424,0,0,0,0,0,189.5,HBEFA3/PC_G_EU4,0,0,veh2,5336769#18_0,62.49,7.26,!veh2!var#1,13.5,veh_passenger,0,18960.25,25424.34
424,25.4,4660.87,0.23,1.54,0.08,269.5,HBEFA3/PC_G_EU4,0,2,veh4,645707419_0,71.39,579.38,!veh4!var#1,24.83,veh_passenger,0,24924.25,28401.29
425,31.74,4208.85,0.24,1.58,0.06,196.88,HBEFA3/PC_G_EU4,0,1.81,veh2,5336769#18_0,65.97,21.27,!veh2!var#1,14.01,veh_passenger,0,18956.81,25410.78
425,0,0,0,0,0,269.5,HBEFA3/PC_G_EU4,0,0,veh4,645707419_0,70.03,603.51,!veh4!var#1,24.13,veh_passenger,0,24900.12,28401.08
426,0,0,0,0,0,205.05,HBEFA3/PC_G_EU4,0,0,veh2,5336769#18_0,58.96,32.55,!veh2!var#1,11.28,veh_passenger,0,18952.63,25400.33
426,64.41,6600.01,0.46,2.46,0.13,269.5,HBEFA3/PC_G_EU4,0,2.84,veh4,645707419_0,71.81,628.02,!veh4!var#1,24.52,veh_passenger,0,24875.61,28400.87
427,0,0,0,0,0,206.15,HBEFA3/PC_G_EU4,0,0,veh2,5336769#18_0,52.29,39.39,!veh2!var#1,6.84,veh_passenger,0,18949.65,25394.18
427,0,0,0,0,0,269.5,HBEFA3/PC_G_EU4,0,0,veh4,645707419_0,70.16,652.04,!veh4!var#1,24.01,veh_passenger,0,24851.6,28400.66
428,0,0,0,0,0,215.23,HBEFA3/PC_G_EU4,0,0,veh2,:38039181_0_0,54.65,1.81,!veh2!var#1,5.66,veh_passenger,0,18946.42,25389.54
428,0,0,0,0,0,269.5,HBEFA3/PC_G_EU4,0,0,veh4,645707419_0,70.55,675.91,!veh4!var#1,23.87,veh_passenger,0,24827.74,28400.45
429,77.12,2862.76,0.42,1.15,0.04,270.96,HBEFA3/PC_G_EU4,0,1.23,veh2,:38039181_0_0,60.84,7.93,!veh2!var#1,6.12,veh_passenger,0,18940.9,25388.91
429,178.01,12038.09,1.11,5.02,0.27,269.5,HBEFA3/PC_G_EU4,0,5.17,veh4,645707419_0,74.05,700.97,!veh4!var#1,25.06,veh_passenger,0,24802.68,28400.23
430,0,0,0,0,0,298.4,HBEFA3/PC_G_EU4,0,0,veh2,5334484#5_0,57.26,4.6,!veh2!var#1,5.71,veh_passenger,0,18935.89,25391.61
430,0,0,0,0,0,269.5,HBEFA3/PC_G_EU4,0,0,veh4,645707419_0,70.96,725.8,!veh4!var#1,24.83,veh_passenger,0,24777.86,28400.01
431,109.43,5124.67,0.62,2.19,0.1,294.29,HBEFA3/PC_G_EU4,0,2.2,veh2,5334484#5_0,66.08,11.91,!veh2!var#1,7.3,veh_passenger,0,18929.23,25394.61
431,18.18,4307.94,0.19,1.37,0.07,270.21,HBEFA3/PC_G_EU4,0,1.85,veh4,645707419_0,71.31,750.64,!veh4!var#1,24.84,veh_passenger,0,24753.02,28399.96
432,103.06,5630.6,0.6,2.39,0.11,288.67,HBEFA3/PC_G_EU4,0,2.42,veh2,5334484#5_0,66.62,20.75,!veh2!var#1,8.84,veh_passenger,0,18921.01,25397.79
432,0,0,0,0,0,270.21,HBEFA3/PC_G_EU4,0,0,veh4,645707419_0,70.46,775.05,!veh4!var#1,24.41,veh_passenger,0,24728.61,28400.05
433,141.56,8504.72,0.85,3.68,0.18,285.03,HBEFA3/PC_G_EU4,0,3.66,veh2,5334484#5_0,70.48,31.8,!veh2!var#1,11.05,veh_passenger,0,18910.35,25400.69
433,105.62,8522.01,0.69,3.36,0.18,270.21,HBEFA3/PC_G_EU4,0,3.66,veh4,645707419_0,72.66,800.1,!veh4!var#1,25.06,veh_passenger,0,24703.56,28400.14
434,105.12,7321.7,0.65,3.09,0.14,276.32,HBEFA3/PC_G_EU4,0,3.15,veh2,5334484#5_0,68.65,44.39,!veh2!var#1,12.6,veh_passenger,0,18897.87,25402.35
434,0,0,0,0,0,270.21,HBEFA3/PC_G_EU4,0,0,veh4,645707419_0,69.74,824.18,!veh4!var#1,24.07,veh_passenger,0,24679.49,28400.22
435,48.64,5856.8,0.37,2.12,0.11,270.21,HBEFA3/PC_G_EU4,0,2.52,veh4,645707419_0,71.51,848.52,!veh4!var#1,24.34,veh_passenger,0,24655.15,28400.31
436,86.45,7620.81,0.58,2.94,0.16,270.21,HBEFA3/PC_G_EU4,0,3.28,veh4,645707419_0,72.28,873.38,!veh4!var#1,24.86,veh_passenger,0,24630.29,28400.4
437,0,0,0,0,0,270.21,HBEFA3/PC_G_EU4,0,0,veh4,645707419_0,70.16,897.63,!veh4!var#1,24.24,veh_passenger,0,24606.05,28400.49
438,134.9,9936.6,0.86,4.02,0.22,270.21,HBEFA3/PC_G_EU4,0,4.27,veh4,645707419_0,73.2,922.73,!veh4!var#1,25.1,veh_passenger,0,24580.95,28400.58
439,0,0,0,0,0,270.21,HBEFA3/PC_G_EU4,0,0,veh4,645707419_0,70.34,947.24,!veh4!var#1,24.51,veh_passenger,0,24556.45,28400.66
440,71.76,6898.84,0.5,2.59,0.14,270.21,HBEFA3/PC_G_EU4,0,2.97,veh4,645707419_0,72.07,972.16,!veh4!var#1,24.92,veh_passenger,0,24531.53,28400.75
441,0,0,0,0,0,270.21,HBEFA3/PC_G_EU4,0,0,veh4,645707419_0,70.67,996.74,!veh4!var#1,24.58,veh_passenger,0,24506.96,28400.84
442,51.58,5930.72,0.38,2.14,0.11,270.21,HBEFA3/PC_G_EU4,0,2.55,veh4,645707419_0,71.74,1021.58,!veh4!var#1,24.84,veh_passenger,0,24482.12,28400.93
443,0,0,0,0,0,270.21,HBEFA3/PC_G_EU4,0,0,veh4,645707419_0,70.14,1045.8,!veh4!var#1,24.22,veh_passenger,0,24457.91,28401.02
444,14.99,4236.26,0.17,1.35,0.07,270.21,HBEFA3/PC_G_EU4,0,1.82,veh4,645707419_0,71.01,1070.03,!veh4!var#1,24.24,veh_passenger,0,24433.67,28401.1
445,50.35,5917.37,0.38,2.14,0.11,270.21,HBEFA3/PC_G_EU4,0,2.54,veh4,645707419_0,71.6,1094.55,!veh4!var#1,24.51,veh_passenger,0,24409.16,28401.19
446,39.61,5370.81,0.31,1.88,0.1,270.21,HBEFA3/PC_G_EU4,0,2.31,veh4,645707419_0,71.52,1119.24,!veh4!var#1,24.69,veh_passenger,0,24384.47,28401.28
447,68.75,6730.04,0.48,2.51,0.13,270.21,HBEFA3/PC_G_EU4,0,2.89,veh4,645707419_0,72.08,1144.31,!veh4!var#1,25.07,veh_passenger,0,24359.41,28401.37
448,0,0,0,0,0,270.21,HBEFA3/PC_G_EU4,0,0,veh4,645707419_0,70,1168.57,!veh4!var#1,24.26,veh_passenger,0,24335.15,28401.46
449,0,0,0,0,0,269.1,HBEFA3/PC_G_EU4,0,0,veh4,:37952597_0_0,68.39,9.82,!veh4!var#1,22.52,veh_passenger,0,24312.65,28401.93
450,57.44,6424.93,0.42,2.41,0.12,269.1,HBEFA3/PC_G_EU4,0,2.76,veh4,:37952597_0_0,71.1,32.77,!veh4!var#1,22.96,veh_passenger,0,24289.7,28401.57
451,0,0,0,0,0,274.26,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,67.02,19.57,!veh4!var#1,20.65,veh_passenger,0,24269.16,28403.52
452,5.65,3972.48,0.12,1.31,0.05,274.26,HBEFA3/PC_G_EU4,0,1.71,veh4,5325181_0,69.23,40.34,!veh4!var#1,20.77,veh_passenger,0,24248.45,28405.07
453,0,0,0,0,0,274.26,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,68.83,61.03,!veh4!var#1,20.69,veh_passenger,0,24227.82,28406.61
454,0,0,0,0,0,274.26,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,67.15,80.77,!veh4!var#1,19.75,veh_passenger,0,24208.13,28408.07
455,0,0,0,0,0,274.26,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,68.05,100.37,!veh4!var#1,19.6,veh_passenger,0,24188.58,28409.53
456,0,3240.26,0.04,0.99,0.03,274.86,HBEFA3/PC_G_EU4,0,1.39,veh4,5325181_0,68.37,120,!veh4!var#1,19.62,veh_passenger,0,24169.03,28411.18
457,18.18,4552.24,0.19,1.6,0.07,277.38,HBEFA3/PC_G_EU4,0,1.96,veh4,5325181_0,69.01,139.89,!veh4!var#1,19.89,veh_passenger,0,24149.24,28413.21
458,0,0,0,0,0,283.13,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,68.13,159.63,!veh4!var#1,19.74,veh_passenger,0,24129.8,28416.48
459,33.84,5324.21,0.28,1.96,0.09,290.08,HBEFA3/PC_G_EU4,0,2.29,veh4,5325181_0,69.44,179.77,!veh4!var#1,20.14,veh_passenger,0,24110.64,28422.61
460,33.61,5326.01,0.28,1.95,0.09,298.41,HBEFA3/PC_G_EU4,0,2.29,veh4,5325181_0,69.62,200.3,!veh4!var#1,20.53,veh_passenger,0,24092.18,28431.55
461,0,0,0,0,0,303.97,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,67.58,220.2,!veh4!var#1,19.9,veh_passenger,0,24075.39,28442.21
462,0,3475.11,0.06,1.09,0.04,306.21,HBEFA3/PC_G_EU4,0,1.49,veh4,5325181_0,68.64,240.17,!veh4!var#1,19.96,veh_passenger,0,24059.28,28454
463,61.92,6702.77,0.44,2.6,0.13,306.21,HBEFA3/PC_G_EU4,0,2.88,veh4,5325181_0,70.24,260.77,!veh4!var#1,20.6,veh_passenger,0,24042.66,28466.17
464,8.66,4118.81,0.14,1.38,0.06,306.21,HBEFA3/PC_G_EU4,0,1.77,veh4,5325181_0,69.27,281.52,!veh4!var#1,20.75,veh_passenger,0,24025.92,28478.43
465,0,0,0,0,0,306.21,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,67.96,301.78,!veh4!var#1,20.26,veh_passenger,0,24009.58,28490.4
466,3.42,3855.14,0.11,1.26,0.05,306.21,HBEFA3/PC_G_EU4,0,1.66,veh4,5325181_0,68.98,322.15,!veh4!var#1,20.37,veh_passenger,0,23993.14,28502.43
467,0,0,0,0,0,292.94,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,67.95,342.14,!veh4!var#1,19.99,veh_passenger,0,23975.59,28511.88
468,56.17,6422.68,0.41,2.47,0.12,286.34,HBEFA3/PC_G_EU4,0,2.76,veh4,5325181_0,70.11,362.72,!veh4!var#1,20.58,veh_passenger,0,23956.11,28518.4
469,0,0,0,0,0,278.23,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,64.54,380.14,!veh4!var#1,17.42,veh_passenger,0,23938.95,28521.31
470,0,0,0,0,0,273.63,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,61.13,393.73,!veh4!var#1,13.59,veh_passenger,0,23925.39,28522.17
471,0,0,0,0,0,273.63,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,55.82,402.82,!veh4!var#1,9.09,veh_passenger,0,23916.32,28522.75
472,0,0,0,0,0,271.3,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,49.87,408.22,!veh4!var#1,5.4,veh_passenger,0,23910.92,28522.89
473,0,0,0,0,0,270.41,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,37.18,409.12,!veh4!var#1,0.9,veh_passenger,0,23910.02,28522.87
474,0,0,0,0,0,270.3,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,52.49,409.23,!veh4!var#1,0.11,veh_passenger,0,23909.91,28522.86
475,0,0,0,0,0,270.29,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,55.54,409.25,!veh4!var#1,0.02,veh_passenger,1,23909.89,28522.86
476,0,0,0,0,0,270.28,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,55.92,409.26,!veh4!var#1,0.01,veh_passenger,2,23909.88,28522.86
477,0,0,0,0,0,270.27,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,55.9,409.26,!veh4!var#1,0,veh_passenger,3,23909.88,28522.86
478,0,0,0,0,0,270.27,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,55.94,409.26,!veh4!var#1,0,veh_passenger,4,23909.88,28522.86
479,164.78,2624.72,0.81,1.2,0.07,270.27,HBEFA3/PC_G_EU4,0,1.13,veh4,5325181_0,55.94,409.26,!veh4!var#1,0,veh_passenger,5,23909.88,28522.86
480,164.78,2624.72,0.81,1.2,0.07,270.27,HBEFA3/PC_G_EU4,0,1.13,veh4,5325181_0,55.94,409.26,!veh4!var#1,0,veh_passenger,6,23909.88,28522.86
481,164.78,2624.72,0.81,1.2,0.07,270.27,HBEFA3/PC_G_EU4,0,1.13,veh4,5325181_0,55.94,409.26,!veh4!var#1,0,veh_passenger,7,23909.88,28522.86
482,164.78,2624.71,0.81,1.2,0.07,270.27,HBEFA3/PC_G_EU4,0,1.13,veh4,5325181_0,55.94,409.26,!veh4!var#1,0,veh_passenger,8,23909.88,28522.86
483,0,0,0,0,0,270.27,HBEFA3/PC_G_EU4,0,0,veh4,5325181_0,55.94,409.26,!veh4!var#1,0,veh_passenger,9,23909.88,28522.86
484,147.73,3010.23,0.74,1.35,0.07,269.57,HBEFA3/PC_G_EU4,0,1.29,veh4,:37952641_3_0,62.94,0.46,!veh4!var#1,1.46,veh_passenger,0,23908.42,28522.89
485,136.72,3891.15,0.71,1.71,0.08,280.8,HBEFA3/PC_G_EU4,0,1.67,veh4,:37952641_3_0,65.43,3.79,!veh4!var#1,3.32,veh_passenger,0,23905.29,28523.78
486,142.9,5850.16,0.79,2.57,0.12,344.87,HBEFA3/PC_G_EU4,0,2.51,veh4,364709264#0_0,69.12,0.53,!veh4!var#1,5.79,veh_passenger,0,23903.35,28528.91
487,123.19,6034.06,0.7,2.6,0.12,1.37,HBEFA3/PC_G_EU4,0,2.59,veh4,364709264#0_0,67.82,8.27,!veh4!var#1,7.74,veh_passenger,0,23903.54,28536.65
488,116.87,6653.31,0.69,2.85,0.13,1.37,HBEFA3/PC_G_EU4,0,2.86,veh4,364709264#0_0,68.17,17.84,!veh4!var#1,9.57,veh_passenger,0,23903.77,28546.21
489,158.94,9711.45,0.96,4.23,0.21,1.37,HBEFA3/PC_G_EU4,0,4.17,veh4,364709264#0_0,71.76,29.81,!veh4!var#1,11.97,veh_passenger,0,23904.05,28558.18
490,106.01,7660.52,0.67,3.22,0.15,1.37,HBEFA3/PC_G_EU4,0,3.29,veh4,364709264#0_0,69.03,43.31,!veh4!var#1,13.5,veh_passenger,0,23904.38,28571.67
491,146.28,10134.91,0.91,4.35,0.21,1.51,HBEFA3/PC_G_EU4,0,4.36,veh4,364709264#0_0,71.47,58.71,!veh4!var#1,15.4,veh_passenger,0,23904.76,28587.07
492,210.05,13668.89,1.29,5.96,0.31,1.84,HBEFA3/PC_G_EU4,0,5.88,veh4,364709264#0_0,74.38,76.46,!veh4!var#1,17.75,veh_passenger,0,23905.33,28604.81
493,208.98,13815.49,1.29,5.98,0.31,1.84,HBEFA3/PC_G_EU4,0,5.94,veh4,364709264#0_0,74.33,96.28,!veh4!var#1,19.82,veh_passenger,0,23905.97,28624.62
494,278.2,17192.7,1.69,7.51,0.4,0.93,HBEFA3/PC_G_EU4,0,7.39,veh4,364709264#1_0,76.57,3.82,!veh4!var#1,22.17,veh_passenger,0,23906.47,28646.79
495,215.63,14033.38,1.33,5.99,0.32,0.81,HBEFA3/PC_G_EU4,0,6.03,veh4,364709264#1_0,74.76,27.61,!veh4!var#1,23.79,veh_passenger,0,23906.81,28670.58
496,0,0,0,0,0,0.81,HBEFA3/PC_G_EU4,0,0,veh4,364709264#1_0,66.62,47.93,!veh4!var#1,20.32,veh_passenger,0,23907.09,28690.9
497,0,0,0,0,0,0.81,HBEFA3/PC_G_EU4,0,0,veh4,364709264#1_0,63.81,64.5,!veh4!var#1,16.57,veh_passenger,0,23907.33,28707.47
498,0,0,0,0,0,0.81,HBEFA3/PC_G_EU4,0,0,veh4,364709264#1_0,59.66,76.7,!veh4!var#1,12.2,veh_passenger,0,23907.5,28719.67
499,0,0,0,0,0,0.81,HBEFA3/PC_G_EU4,0,0,veh4,364709264#1_0,54.81,85.01,!veh4!var#1,8.32,veh_passenger,0,23907.62,28727.98
500,0,0,0,0,0,0.81,HBEFA3/PC_G_EU4,0,0,veh4,364709264#1_0,47.99,89.55,!veh4!var#1,4.54,veh_passenger,0,23907.68,28732.52
501,0,0,0,0,0,0.81,HBEFA3/PC_G_EU4,0,0,veh4,364709264#1_0,40.18,90.38,!veh4!var#1,0.82,veh_passenger,0,23907.69,28733.35
502,0,0,0,0,0,0.81,HBEFA3/PC_G_EU4,0,0,veh4,364709264#1_0,53.37,90.6,!veh4!var#1,0.22,veh_passenger,0,23907.7,28733.57
503,0,0,0,0,0,0.81,HBEFA3/PC_G_EU4,0,0,veh4,364709264#1_0,55,90.61,!veh4!var#1,0.01,veh_passenger,1,23907.7,28733.58
504,0,0,0,0,0,0.81,HBEFA3/PC_G_EU4,0,0,veh4,364709264#1_0,55.91,90.61,!veh4!var#1,0,veh_passenger,2,23907.7,28733.58
505,0,0,0,0,0,0.81,HBEFA3/PC_G_EU4,0,0,veh4,364709264#1_0,55.94,90.61,!veh4!var#1,0,veh_passenger,3,23907.7,28733.58
506,0,0,0,0,0,0.81,HBEFA3/PC_G_EU4,0,0,veh4,364709264#1_0,55.94,90.61,!veh4!var#1,0,veh_passenger,4,23907.7,28733.58
507,0,0,0,0,0,0.81,HBEFA3/PC_G_EU4,0,0,veh4,364709264#1_0,55.94,90.61,!veh4!var#1,0,veh_passenger,5,23907.7,28733.58
508,164.78,2624.72,0.81,1.2,0.07,0.81,HBEFA3/PC_G_EU4,0,1.13,veh4,364709264#1_0,55.94,90.61,!veh4!var#1,0,veh_passenger,6,23907.7,28733.58
509,164.78,2624.72,0.81,1.2,0.07,0.81,HBEFA3/PC_G_EU4,0,1.13,veh4,364709264#1_0,55.94,90.61,!veh4!var#1,0,veh_passenger,7,23907.7,28733.58
510,164.78,2624.72,0.81,1.2,0.07,0.81,HBEFA3/PC_G_EU4,0,1.13,veh4,364709264#1_0,55.94,90.61,!veh4!var#1,0,veh_passenger,8,23907.7,28733.58
511,164.78,2624.72,0.81,1.2,0.07,0.81,HBEFA3/PC_G_EU4,0,1.13,veh4,364709264#1_0,55.94,90.61,!veh4!var#1,0,veh_passenger,9,23907.7,28733.58
512,164.78,2624.72,0.81,1.2,0.07,0.81,HBEFA3/PC_G_EU4,0,1.13,veh4,364709264#1_0,55.94,90.61,!veh4!var#1,0,veh_passenger,10,23907.7,28733.58
513,164.78,2624.72,0.81,1.2,0.07,0.81,HBEFA3/PC_G_EU4,0,1.13,veh4,364709264#1_0,55.94,90.61,!veh4!var#1,0,veh_passenger,11,23907.7,28733.58
514,164.78,2624.72,0.81,1.2,0.07,0.81,HBEFA3/PC_G_EU4,0,1.13,veh4,364709264#1_0,55.94,90.61,!veh4!var#1,0,veh_passenger,12,23907.7,28733.58
515,164.78,2624.72,0.81,1.2,0.07,0.81,HBEFA3/PC_G_EU4,0,1.13,veh4,364709264#1_0,55.94,90.61,!veh4!var#1,0,veh_passenger,13,23907.7,28733.58
516,164.78,2624.72,0.81,1.2,0.07,0.81,HBEFA3/PC_G_EU4,0,1.13,veh4,364709264#1_0,55.94,90.61,!veh4!var#1,0,veh_passenger,14,23907.7,28733.58
517,164.78,2624.72,0.81,1.2,0.07,0.81,HBEFA3/PC_G_EU4,0,1.13,veh4,364709264#1_0,55.94,90.61,!veh4!var#1,0,veh_passenger,15,23907.7,28733.58
518,164.78,2624.72,0.81,1.2,0.07,0.81,HBEFA3/PC_G_EU4,0,1.13,veh4,364709264#1_0,55.94,90.61,!veh4!var#1,0,veh_passenger,16,23907.7,28733.58
519,164.78,2624.72,0.81,1.2,0.07,0.81,HBEFA3/PC_G_EU4,0,1.13,veh4,364709264#1_0,55.94,90.61,!veh4!var#1,0,veh_passenger,17,23907.7,28733.58
520,148.1,2945.61,0.74,1.32,0.07,0.9,HBEFA3/PC_G_EU4,0,1.27,veh4,:38037278_5_0,62.45,0.36,!veh4!var#1,1.36,veh_passenger,0,23907.72,28734.94
521,133.51,3284.26,0.68,1.44,0.07,1.63,HBEFA3/PC_G_EU4,0,1.41,veh4,:38037278_5_0,62.94,3.07,!veh4!var#1,2.71,veh_passenger,0,23907.83,28737.65
522,129.66,4424.7,0.69,1.93,0.09,4.51,HBEFA3/PC_G_EU4,0,1.9,veh4,:38037278_5_0,66.01,7.65,!veh4!var#1,4.58,veh_passenger,0,23908.2,28742.21
523,144.43,6692.1,0.82,2.93,0.14,9.45,HBEFA3/PC_G_EU4,0,2.88,veh4,:38037278_5_0,69.81,14.72,!veh4!var#1,7.07,veh_passenger,0,23909.3,28749.19
524,147.84,8128.39,0.87,3.55,0.17,11.32,HBEFA3/PC_G_EU4,0,3.49,veh4,139036900#0_0,70.69,9.41,!veh4!var#1,9.5,veh_passenger,0,23911.17,28758.51
525,141.55,8749.75,0.86,3.78,0.18,357.89,HBEFA3/PC_G_EU4,0,3.76,veh4,139036900#0_0,70.59,21.08,!veh4!var#1,11.66,veh_passenger,0,23910.88,28770.16
526,180.42,11465.34,1.1,5,0.25,357.89,HBEFA3/PC_G_EU4,0,4.93,veh4,139036900#0_0,73.08,35.21,!veh4!var#1,14.14,veh_passenger,0,23910.36,28784.28
